Epoch,Lat,Lon,Alt
515,37.32993721955556,-121.88686724140999,0.8263668371364474
516,37.32994253243174,-121.88687880430957,2.616560080088675
517,37.33001383399318,-121.88687186120845,12.799119969829917
518,37.329985494023546,-121.88694583971316,26.510311252437532
519,37.32995584886834,-121.88702877122485,42.724920268170536
520,37.329950731183764,-121.88709996284297,56.04937956482172
521,37.32995160148398,-121.8872039543426,67.14066963735968
522,37.330173496178965,-121.88739965763135,48.984116709791124
523,37.33023761729264,-121.88756846665206,56.54516486171633
524,37.33028983067156,-121.88777354187673,58.26503409817815
525,37.330314467260706,-121.88795407443548,76.01873023901135
526,37.33037743687823,-121.88813107689361,84.00249204225838
527,37.33047504920266,-121.8882779156083,67.55212268978357
528,37.3305470421403,-121.88838796944165,55.782018756493926
529,37.330604794769535,-121.88846756804395,46.157997546717525
530,37.33066838578295,-121.8884944346266,45.47396809514612
531,37.33076908444938,-121.88852053132346,37.31739092245698
532,37.33087127937472,-121.88845972313275,7.2868846002966166
533,37.330993568182265,-121.88845544113705,-5.430173695087433
534,37.331127828430645,-121.8884704736175,-11.791789791546762
535,37.331250940747125,-121.88849785415267,-16.466469359584153
536,37.33136844614194,-121.888542487767,-11.990283291786909
537,37.33152932591015,-121.88858111214843,2.3360881814733148
538,37.33164882168434,-121.8886579088082,4.6772654158994555
539,37.3317696278962,-121.88871507982087,15.97375721950084
540,37.33186934502564,-121.88878908314295,29.56511919014156
541,37.33195940602012,-121.8888680950935,49.33728816919029
542,37.33203881875917,-121.88894541543341,55.94738103635609
543,37.332142999531314,-121.88900299710906,56.89606289565563
544,37.33221490286306,-121.88906680650149,61.682070733979344
545,37.33233206784474,-121.88913556421413,70.79896884504706
546,37.33245479191792,-121.8892086565462,65.75863848999143
547,37.33248961797104,-121.88931433189487,43.25905051268637
548,37.33255774647179,-121.88940073695372,31.49753541406244
549,37.33261429160186,-121.88949966793639,22.565330014564097
550,37.33269611360722,-121.88960689423992,26.158539259806275
551,37.33279422481135,-121.88972183595497,24.364712744951248
552,37.332928933537644,-121.88979414106126,17.088383780792356
553,37.33304931259908,-121.88985928621058,10.518906216137111
554,37.333231803475016,-121.88995088630269,16.69708355423063
555,37.33328732031099,-121.89004923494322,37.4117974974215
556,37.333289672771045,-121.89016007289689,52.241595048457384
557,37.33329821014071,-121.89025533155299,58.953438034281135
558,37.33326209745672,-121.89027714650169,56.53749056905508
559,37.33325142160962,-121.89026762991854,49.38977674767375
560,37.33326589556816,-121.89027337223048,44.67120248731226
561,37.333281362184415,-121.89023772687753,37.66246272344142
562,37.33329823670259,-121.8901942445399,40.22874848917127
563,37.333304302276076,-121.89019796189291,39.22107680141926
564,37.33329932200121,-121.89018802988711,44.90863272640854
565,37.333292645616645,-121.89021677592257,51.27199227269739
566,37.33322105479145,-121.89025538943697,51.229711866006255
567,37.33318449516187,-121.89024461166703,46.62938969116658
568,37.333164066740345,-121.89027452618193,50.681872555054724
569,37.3331472843561,-121.8902650428161,50.89398761745542
570,37.33315402690847,-121.89022038186175,37.806176726706326
571,37.333144280403154,-121.89023348363632,42.93108192831278
572,37.333181899114294,-121.8903236461932,65.04924834147096
573,37.3331868456493,-121.89037429289293,81.38510115910321
574,37.3331685928884,-121.89038344776112,71.99003848154098
575,37.3331629262968,-121.8904854064073,104.87854603957385
576,37.333160007873374,-121.8906471628336,143.02042760606855
577,37.33316414639149,-121.8906916319548,149.50251363683492
578,37.333201628494784,-121.89069911883063,142.66778861358762
579,37.333282144291545,-121.89068920096705,114.19277412351221
580,37.3335203783094,-121.890672657936,107.20094279292971
581,37.333766825634335,-121.89058749399489,112.37552867736667
582,37.33383520079655,-121.8906154339379,96.26847521495074
583,37.3338731256503,-121.89061954959337,111.31766136083752
584,37.333936030666095,-121.89058968085591,138.37352118641138
585,37.333993580281195,-121.89053864991881,171.17934730555862
586,37.33402851742269,-121.89050447221973,196.4759659403935
587,37.33403980334971,-121.89046294686018,215.95132753066719
588,37.33408367542799,-121.89043928474118,225.43634629715234
589,37.33405554542295,-121.89045826462353,213.142351930961
590,37.3337460712504,-121.89054716493919,117.69999059010297
591,37.333764964290594,-121.89058045861148,109.86578879598528
592,37.3338057439757,-121.89063038317437,100.0275859143585
593,37.3339516787034,-121.8906859376514,101.59585327561945
594,37.33407294310126,-121.89072784803054,111.95890155527741
595,37.33414244562591,-121.89072247206182,110.95572226773947
596,37.33418720664467,-121.89072601843661,110.17479495331645
597,37.334128899452935,-121.89067074376132,97.35899056307971
598,37.33404109058764,-121.89066142644756,72.75886862166226
599,37.333999962810246,-121.89065347990284,56.06399507634342
600,37.334000728509444,-121.89066627434619,57.639326808042824
601,37.33407827147545,-121.89063135859449,76.68417040910572
602,37.33409437804213,-121.89060126842367,97.41336419992149
603,37.33410659237719,-121.89050265121529,122.47708812355995
604,37.3341483728803,-121.89043680501413,145.97901146113873
605,37.33419508239322,-121.89039552768085,154.71588135510683
606,37.33416385672816,-121.89042729734167,130.27736889757216
607,37.334164694865756,-121.89045550318379,105.35956927388906
608,37.33409345829291,-121.89041936852128,102.52312258444726
609,37.33415514924103,-121.89033531143929,114.82417638786137
610,37.334186536368954,-121.89033292716732,118.5090505592525
611,37.33422940844873,-121.89030293558974,138.2860499387607
612,37.33414846135229,-121.89035749243251,120.65257341694087
613,37.334121101373654,-121.89037158092373,125.98294022027403
614,37.334088311098014,-121.8903438125941,155.1316066822037
615,37.33411849042872,-121.89033970984586,170.22443044744432
616,37.334080575620426,-121.89032906345868,188.1784018278122
617,37.3340837157597,-121.89029775999772,203.32074457313865
618,37.33397967401139,-121.89029233304825,216.8201828515157
619,37.33395590996901,-121.89025026403566,242.05772563442588
620,37.33391786223778,-121.89026143000895,242.25144832767546
621,37.33376517866628,-121.89050893845601,133.85532930586487
622,37.33374073510032,-121.8905836354425,99.1923445649445
623,37.333749806457504,-121.89060424828419,90.56158678326756
624,37.333693085487255,-121.89063179573773,40.91039188019931
625,37.333671147154305,-121.89066943064094,20.07969992235303
626,37.33373274810923,-121.8906944544748,27.580996974371374
627,37.33387501912646,-121.89074204006765,47.634493228048086
628,37.33397116506356,-121.89076709421288,81.20897438377142
629,37.33409311302812,-121.89084713177154,113.61732020694762
630,37.33417336637646,-121.89090319930247,121.12243658676744
631,37.33427334378468,-121.89098210831558,105.42312670778483
632,37.33433258852634,-121.89111177219613,109.91486409120262
633,37.334283700898894,-121.89123265579708,100.56304585747421
634,37.33432418797114,-121.89135234607288,112.57083081733435
635,37.3347874810393,-121.89143893928652,88.53817025292665
636,37.335057814955945,-121.89165678683301,47.81777200382203
637,37.33523691970569,-121.89169447218823,36.15199690312147
638,37.335283927931606,-121.89168294695399,46.54304424114525
639,37.335195919033964,-121.89171610181309,64.04696126189083
640,37.33520332815429,-121.89188597315638,58.139609636738896
641,37.33516766830176,-121.89198675388275,38.42900553252548
642,37.33513890572438,-121.89203282865273,42.86376066412777
643,37.33516693612228,-121.89206926127464,42.319964095018804
644,37.335302578522715,-121.89205901175632,38.66007276624441
645,37.33540190894195,-121.892060128459,34.19043407216668
646,37.33544811098319,-121.89208257128577,30.105636929161847
647,37.33549051136751,-121.89212453361617,20.64838259201497
648,37.335448369820334,-121.8921782711994,9.914816891774535
649,37.33550436164059,-121.89207100368921,26.046038871631026
650,37.33553778408291,-121.8920191101651,28.407839910127223
