Epoch,Lat,Lon,Alt
515,37.32993721955556,-121.88686724140999,0.8263668371364474
516,37.32995492848059,-121.88690578298346,6.7934607760980725
517,37.33019177553015,-121.8868515148369,37.95332149975002
518,37.32985330363415,-121.88717684253174,62.51651750318706
519,37.329862149504464,-121.88721106286928,74.21904923673719
520,37.32994892975766,-121.88716824893262,66.2949835434556
521,37.32997607131541,-121.88749471373771,77.21287671849132
522,37.33044428347894,-121.88756829186704,15.820888188667595
523,37.330298159446755,-121.887804961204,66.94534471724182
524,37.33029920350984,-121.88795006613293,53.459860656410456
525,37.33028723884577,-121.88802479884697,92.21409123763442
526,37.33041643363548,-121.88822075975325,86.71868421509862
527,37.33057164210606,-121.88828962568653,22.844437438063323
528,37.33058659093688,-121.88830209908795,18.154874983243644
529,37.33060029951078,-121.88836887918087,30.286896469071507
530,37.33067268008427,-121.88838478355204,47.47717083059251
531,37.33089557896253,-121.88827374605145,18.235918783582747
532,37.33089521829417,-121.88835240423194,-11.948231983929873
533,37.33105894636825,-121.88836941491093,-10.705093326978385
534,37.331187406483984,-121.88843588119691,-7.453584601171315
535,37.33132099819183,-121.88847362376806,-4.3703587325289845
536,37.331392557359344,-121.88856234563781,10.804988774470985
537,37.3316431549973,-121.88858562271434,43.328286746516824
538,37.3316470451793,-121.88873298561857,9.544946285896003
539,37.3317704770937,-121.8887308580972,31.774481305852532
540,37.33181595455171,-121.88885451495938,57.41218391992152
541,37.33190064598551,-121.88892447011592,82.60763135924935
542,37.331984135335524,-121.88897662976146,52.66095123067498
543,37.33214450244071,-121.88899040078803,42.00021440163255
544,37.33209511742765,-121.88907245630534,55.04026818647981
545,37.332370011583706,-121.88914706799451,76.3208739720285
546,37.33247949289932,-121.88921916547135,52.29115530475974
547,37.33242136736679,-121.88935298342989,17.227495197206736
548,37.332496620085145,-121.88943424918415,2.905330276116729
549,37.33256942362367,-121.88953373202155,14.220499774441123
550,37.332708511418474,-121.88972750126322,65.4773770654574
551,37.33280557738514,-121.88973880390459,24.99659756012261
552,37.33301424236655,-121.8897584144745,9.226562649942935
553,37.33313017923907,-121.8897819968723,1.0414650542661548
554,37.33335159054992,-121.88996390216582,32.413165661506355
555,37.333117159685564,-121.89008407626062,96.06470298580825
556,37.333075642467996,-121.89020721970017,75.8539123237133
557,37.33310278414364,-121.89026063193707,60.76991382241249
558,37.3331239642756,-121.89017977824705,44.896331627853215
559,37.33320799436686,-121.89019798328182,40.281792210415006
560,37.333223617052774,-121.89014659441449,29.111882130615413
561,37.333260920910334,-121.89010581907723,25.913145976141095
562,37.333284523562604,-121.89007817960967,46.6303090415895
563,37.333227280279885,-121.89016624030182,36.62999214511365
564,37.33327277541062,-121.89016709758094,51.780513123609126
565,37.3331974389146,-121.8903288998109,77.02492832113057
566,37.33311542270033,-121.89029255073321,48.40223975945264
567,37.33314191119063,-121.89020303818468,37.10456218943
568,37.333148383850634,-121.89032801641477,61.08854557853192
569,37.33314570022911,-121.8902160483726,49.078258741647005
570,37.33318518158963,-121.89014669802893,18.762442357838154
571,37.33314808868495,-121.89027165414186,61.05231230799109
572,37.333266838757,-121.89047926343058,104.65398262720555
573,37.33320353137927,-121.89046721550659,118.1357637271285
574,37.33314638842443,-121.89036270314165,52.84839170239866
575,37.33315937218263,-121.89060329584774,148.8266930328682
576,37.33316033664801,-121.89069277730877,153.64554425049573
577,37.33317728609545,-121.89065410924434,133.3973415484652
578,37.33329266443526,-121.89057520908192,95.45728438533843
579,37.33341228109521,-121.89058792204591,47.95240114629269
580,37.33405237156919,-121.89055500839027,96.14595074020326
581,37.33394798110038,-121.89047217332912,122.50925248675048
582,37.33369035341049,-121.89070700383282,59.704835603013635
583,37.333785691260324,-121.8906238130417,135.24633742962033
584,37.333881637992285,-121.89053524565995,186.08963688276708
585,37.333940232477616,-121.89045626319454,219.90986686199903
586,37.33395543958941,-121.8904762624099,217.18196700233966
587,37.333956201008746,-121.89043325706137,221.49022230505943
588,37.33405637581957,-121.8904446666034,208.47546263691038
589,37.333946408428304,-121.89051826726622,176.39367007091641
590,37.333400869981006,-121.89065166868613,13.124763610772789
591,37.33394252628738,-121.89064443713607,131.75098309665918
592,37.33401628179943,-121.89073192946738,112.16715151723474
593,37.334190193741755,-121.89073349972148,123.3453502394259
594,37.33416546276965,-121.89073801353923,130.88160475343466
595,37.33417502657962,-121.89066790558749,116.52960526105016
596,37.33416920395826,-121.89067252075408,118.5559714967385
597,37.33401624419183,-121.89059329637081,87.39536942820996
598,37.33386003206793,-121.8906445328884,41.84430277533829
599,37.33390404972489,-121.89063679552046,39.518055552616715
600,37.33401985577815,-121.89068775153326,75.8372190054506
601,37.33421805168374,-121.89057437616316,120.88928010780364
602,37.334106208494774,-121.89054751106099,152.25328999664634
603,37.33410626924176,-121.89035153380009,160.58301855809987
604,37.33418592368317,-121.89039526667266,165.00520822405815
605,37.33426807348499,-121.89039426582963,145.99677571747452
606,37.334060690572116,-121.89055932831123,65.42469689249992
607,37.33414694190807,-121.89053491565438,62.979087783023715
608,37.33389993752673,-121.89036287395552,103.45044660754502
609,37.33425042388806,-121.89024527059686,135.8035841723904
610,37.33423147763257,-121.89038891826917,124.79697308503091
611,37.33429589504876,-121.89029365305204,179.42206007707864
612,37.333979242945446,-121.89049450735473,82.035618878901
613,37.334080913024096,-121.89040892153865,134.4531915364787
614,37.334027376481565,-121.89028360716196,224.450351013802
615,37.334219567701524,-121.89035090751973,187.6738316435367
616,37.334009620436,-121.8903233045041,206.64781265426427
617,37.334110723018476,-121.89025531692361,210.94288650061935
618,37.33376468520208,-121.89030996816957,220.40107216592878
619,37.333966836894106,-121.8901756798142,273.93106320872903
620,37.33388698552547,-121.89034495507875,199.9631988387555
621,37.33363622712123,-121.89078056707886,7.920479872263968
622,37.33377589312672,-121.89062648900658,71.64717738330364
623,37.3339015794176,-121.89053579271388,111.25118787493557
624,37.33367607586182,-121.89062117367766,12.807065822184086
625,37.33375789994069,-121.89066823248417,27.05854898598045
626,37.333980778304,-121.89066187973678,102.51718372479081
627,37.334091998796666,-121.89075976312621,96.7124884640798
628,37.33414156235082,-121.8907382789852,174.30470556300133
629,37.334180153488234,-121.89089385477985,145.36919197067618
630,37.33425226770167,-121.89094035561214,118.18915886990726
631,37.334371409974075,-121.8910628732844,44.438068688847125
632,37.33430217178495,-121.8913241396697,114.354751043953
633,37.334132930875164,-121.89129781870649,84.26361003238708
634,37.33431886286112,-121.89142058431193,132.59891951084137
635,37.335217284350044,-121.89143646298518,60.897418892011046
636,37.33527739081607,-121.89186090938036,-12.223323573358357
637,37.335281119576116,-121.89148777072712,34.74075982812792
638,37.335065509364036,-121.89148036595375,86.25571642164141
639,37.3346686034137,-121.89162217654943,119.37304299883544
640,37.33510139972385,-121.89202054863772,51.738847996108234
641,37.33510022516338,-121.89199511605271,27.084354981780052
642,37.33509585566691,-121.89200722050093,48.83083640411496
643,37.33516755489448,-121.89201570514126,45.82712067570537
644,37.335504517280455,-121.89191507857262,36.539057915098965
645,37.33546713706277,-121.8919884319225,31.436947074718773
646,37.33534648360152,-121.89205472263701,27.4015743881464
647,37.33539932348587,-121.89218091869559,-2.6395569080486894
648,37.335305177522635,-121.89220969150924,1.9967316901311278
649,37.335520720237206,-121.89195829480323,43.72351933456957
650,37.33553227166919,-121.89197137785962,31.541641701944172
