Epoch,Lat,Lon,Alt
515,37.32964101809623,-121.88682586643569,30.33808282762766
516,37.32974271053664,-121.88690943822107,28.141498844139278
517,37.329845645559566,-121.88699389554317,25.90115996915847
518,37.32994997588386,-121.88707919526166,23.571440897881985
519,37.330056130311284,-121.88716509397503,21.12392548378557
520,37.33016421978655,-121.88725143661057,18.55606248602271
521,37.330274096145196,-121.8873380858356,15.891502710990608
522,37.33038533753775,-121.88742480208283,13.185092032887042
523,37.33049742530019,-121.88751141328105,10.492043981328607
524,37.33061004631474,-121.88759788223935,7.837947230786085
525,37.3307229275924,-121.8876842154107,5.2538560796529055
526,37.33083583996932,-121.8877705211021,2.747246876358986
527,37.33094826467586,-121.88785709661714,0.39312781300395727
528,37.331059712158144,-121.88794432002045,-1.7139079589396715
529,37.331169726285275,-121.88803267043943,-3.5204443968832493
530,37.3312780234367,-121.88812246135723,-5.011034425348043
531,37.33138438484453,-121.88821394301124,-6.196650047786534
532,37.3314880386146,-121.88830752884073,-7.032125280238688
533,37.33158905514869,-121.88840328764226,-7.502047557383776
534,37.33168654866912,-121.88850125901769,-7.634492083452642
535,37.3317797978299,-121.88860128285542,-7.477363149635494
536,37.33186781849612,-121.88870297971673,-7.0884591937065125
537,37.33195037405754,-121.88880588140084,-6.53641340136528
538,37.33202737804465,-121.88890947124364,-5.880515371449292
539,37.332099208169595,-121.88901320077719,-5.119859023950994
540,37.3321663239593,-121.88911669825242,-4.274904931895435
541,37.33222906132196,-121.88921942664524,-3.3322509294375777
542,37.33228782766238,-121.88932102492775,-2.2721690237522125
543,37.33234305275566,-121.88942125115726,-1.041768609546125
544,37.33239504387963,-121.88951985963573,0.41465854179114103
545,37.332444140095674,-121.88961652769902,2.139627257362008
546,37.332490658403934,-121.88971116493497,4.139967916533351
547,37.33253494213351,-121.88980374477732,6.436093931086361
548,37.33257744105889,-121.88989407988072,9.076249561272562
549,37.33261834554193,-121.88998148479007,12.087031716480851
550,37.33265788353483,-121.89006565213182,15.44950057938695
551,37.33269624666753,-121.89014606435688,19.116976018063724
552,37.332733570832985,-121.89022310964359,23.051953642629087
553,37.33277016431663,-121.89029639055835,27.232728621922433
554,37.33280664057359,-121.89036542967756,31.60613807104528
555,37.33284332395311,-121.89043020714401,36.09784470312297
556,37.332881170983846,-121.89049063517207,40.630089707672596
557,37.33292075349628,-121.89054690653077,45.194058497436345
558,37.332962411967046,-121.89059931775392,49.80591826606542
559,37.333006235208366,-121.89064839405138,54.48174265213311
560,37.333052124618575,-121.89069462046879,59.233414916321635
561,37.33310031497386,-121.89073763171476,64.04140545241535
562,37.333150832220305,-121.89077730255764,68.88038058299571
563,37.33320365423242,-121.89081330308993,73.685232732445
564,37.33325874678313,-121.89084485978067,78.39691396150738
565,37.33331585392548,-121.89087214885178,82.98757741227746
566,37.3333746896534,-121.89089450693034,87.40252600051463
567,37.33343501686464,-121.89091214263881,91.64744505379349
568,37.33349635149494,-121.89092508400478,95.71114736050367
569,37.33355805232675,-121.89093296513259,99.53884178586304
570,37.3336196029424,-121.89093584130018,103.11435006279498
571,37.33368054053677,-121.89093390129484,106.44592017214745
572,37.33374020308703,-121.89092676724772,109.45313647948205
573,37.33379807366919,-121.89091433932646,112.08656302653253
574,37.3338536082655,-121.89089661200784,114.33941746968776
575,37.33390671217428,-121.8908740519297,116.27586266770959
576,37.333956867803614,-121.89084666478449,117.84431578870863
577,37.3340049373674,-121.8908148822693,119.01177781075239
578,37.33404763792319,-121.89077853204145,119.98791525419801
579,37.33408199922017,-121.89073769907338,120.95849902927876
580,37.334106481328114,-121.89069281978645,122.05348724033684
581,37.33412030306439,-121.89064455144386,123.2150988727808
582,37.33412450742624,-121.89059372674815,124.3866651840508
583,37.334120487739575,-121.89054066004107,125.56642528809607
584,37.33410961947829,-121.89048585684037,126.66518556047231
585,37.33409279742385,-121.8904299073097,127.62745325174183
586,37.33407085946313,-121.89037331378556,128.47293296735734
587,37.33404465245557,-121.89031640860469,129.29813128244132
588,37.33401497710386,-121.89025951220142,130.22793949954212
589,37.33398247004206,-121.89020294050161,131.45204857643694
590,37.333947879096165,-121.89014682972015,133.10302312206477
591,37.333912364329954,-121.89009125642396,135.42874060943723
592,37.33387522331194,-121.89003726650203,138.1911711897701
593,37.333836355962546,-121.88998563224798,141.25463967118412
594,37.333795774476044,-121.88993674586898,144.4896467598155
595,37.33375380220144,-121.88989089392929,147.7877465635538
596,37.333711265978884,-121.88984926086519,151.07094741240144
597,37.33366932474757,-121.88981332029842,154.24075296334922
598,37.33362876466195,-121.8897835094021,157.2813568180427
599,37.33359063267713,-121.88976081383356,160.11168726999313
600,37.33355557032295,-121.88974626560073,162.54614497814327
601,37.333523656418976,-121.88973985005019,164.4551697364077
602,37.33349504046875,-121.88974195648024,165.68269695155323
603,37.33347037683835,-121.8897529648054,166.14126164838672
604,37.33344993474261,-121.88977275827685,165.84057538583875
605,37.33343377845334,-121.88980076724877,164.84619659371674
606,37.33342257618296,-121.88983683111961,163.2616679277271
607,37.3334167036301,-121.88988028816269,161.22996328491718
608,37.33341625001378,-121.88993059032377,158.81111764535308
609,37.33342168028366,-121.88998756784069,155.96147186402231
610,37.33343265271714,-121.89005073632639,152.66395778860897
611,37.333449417470234,-121.8901194990281,148.93100121244788
612,37.33347221009226,-121.89019336751933,144.75754997320473
613,37.33350123497198,-121.89027159657715,140.2462460771203
614,37.33353637293033,-121.89035366545059,135.4034323412925
615,37.33357762180781,-121.89043910193796,130.2307183649391
616,37.33362463487284,-121.89052727731612,124.81971356179565
617,37.33367713563773,-121.89061757509695,119.25872497726232
618,37.33373464875512,-121.89070940107742,113.64926707651466
619,37.333796900704776,-121.8908020497338,108.10836913436651
620,37.33386330426245,-121.89089489606248,102.7381474589929
621,37.33393331872099,-121.89098722063565,97.68333425465971
622,37.33400651488313,-121.89107844005603,93.10932569950819
623,37.334082116654095,-121.89116826555832,88.96824557334185
624,37.334159204803775,-121.89125608012037,85.18191405851394
625,37.334237449336655,-121.89134179639193,81.77501281909645
626,37.33431536552466,-121.89142403693698,78.54926864430308
627,37.334391991778496,-121.89150225608495,75.3445028020069
628,37.33446670120827,-121.89157623107305,72.06567066628486
629,37.334538961968846,-121.89164549353903,68.6446497598663
630,37.334608632427575,-121.89171001333547,65.08431431930512
631,37.33467524102724,-121.89176896191206,61.518944160081446
632,37.33473862783488,-121.89182205298953,58.060918738134205
633,37.334798838082996,-121.89186917690735,54.73990528844297
634,37.33485621574626,-121.89191074554068,51.591939844191074
635,37.334910564885426,-121.89194690445807,48.62691298965365
636,37.33496123246972,-121.891978048547,45.91765268612653
637,37.335008548593734,-121.89200388127827,43.543690180405974
638,37.33505328750985,-121.892024754158,41.43587044812739
639,37.33509637498343,-121.89204105670738,39.51110776420683
640,37.33513870620805,-121.89205297522028,37.72764721605927
641,37.33518052822035,-121.89206070517473,36.10813449230045
642,37.33522216641123,-121.89206480521077,34.67846846114844
643,37.33526387567742,-121.89206580304031,33.36818180885166
644,37.33530519472829,-121.89206402293095,32.19972033146769
645,37.335345286662395,-121.89205998404834,31.212854405865073
646,37.33538432159869,-121.8920540350666,30.410919439978898
647,37.33542282540435,-121.89204655781336,29.767954390496016
648,37.33546111139309,-121.89203796605287,29.253445899114013
649,37.33549946631389,-121.89202861447225,28.829042999073863
650,37.33553778408291,-121.8920191101651,28.407839910127223
