Epoch,Lat,Lon,Alt
1500,37.33099199434889,-121.88392531819892,-8.736898423172534
1501,37.33107402189365,-121.88393641549249,8.11355971172452
1502,37.33116279065818,-121.88398677917453,5.358486434444785
1503,37.33117049371654,-121.88401322930325,6.376985373906791
1504,37.331242715978185,-121.88405428529619,10.209366230294108
1505,37.33131144246789,-121.88409534937593,13.446249990724027
1506,37.33139306275331,-121.88414344667468,18.835106436163187
1507,37.33157410822546,-121.88431047872139,1.8932143170386553
1508,37.33168316455296,-121.88439588725404,7.659925007261336
1509,37.33175825735495,-121.88444446670242,8.72779618948698
1510,37.331820454317516,-121.88444381973612,9.978735790587962
1511,37.33187820542815,-121.88446554054681,16.904701767489314
1512,37.3319395196102,-121.88452423457525,12.301440211944282
1513,37.331982366095296,-121.88459476022878,8.991041866131127
1514,37.33208241341279,-121.88470585510987,6.357052900828421
1515,37.33214392218673,-121.88475595403004,6.9061491917818785
1516,37.33220475843121,-121.88481534215474,9.592181672342122
1517,37.33227941995726,-121.88487939756483,11.89594545494765
1518,37.332339660026065,-121.88491185909398,19.21062506083399
1519,37.33237515169079,-121.88492150796996,23.65443439502269
1520,37.33240836024254,-121.88495081905174,27.80158093292266
1521,37.33243718335522,-121.88498726311644,29.42734758928418
1522,37.33250978475739,-121.88500989446882,26.209222217090428
1523,37.332565541267265,-121.88505364981371,22.7249091360718
1524,37.33259572325275,-121.8850862419731,19.085279948078096
1525,37.33268140465694,-121.88514814382332,25.321498280391097
1526,37.33274058837864,-121.88522540812788,20.769651161506772
1527,37.332796530720714,-121.88526661998868,16.826988831162453
1528,37.33287311636564,-121.88532839735828,19.408638808876276
1529,37.33296675945044,-121.88541658264684,15.946725822985172
1530,37.33307975736689,-121.88548664277396,23.781079889275134
1531,37.33320252907882,-121.88557721128586,39.0924107003957
1532,37.3333935454433,-121.88566174748757,62.95536410342902
1533,37.333525422914015,-121.88573279395305,70.84759801067412
1534,37.333597606688244,-121.88582818498807,73.96307472418994
1535,37.33367261515009,-121.88590315027432,69.81939120404422
1536,37.3337584421898,-121.8859692261586,67.58654253929853
1537,37.333825969538616,-121.88603846377724,59.292391039431095
1538,37.3339582355941,-121.88609831669105,62.523437147028744
1539,37.33410667884434,-121.88616038329087,57.0097741112113
1540,37.3342421896766,-121.88621081415488,106.37957993615419
1541,37.33437873507341,-121.88629176447998,133.85242249909788
1542,37.33450534746054,-121.88636319144386,151.52151327580214
1543,37.33460625301935,-121.88645935242354,153.1847262578085
1544,37.334703262613516,-121.88652785823821,143.78445035591722
1545,37.334781030444965,-121.88666361341429,112.3380342386663
1546,37.334827868168624,-121.88670676196381,101.0328480284661
1547,37.33487303744431,-121.88683249098777,82.22362435143441
1548,37.33492904750959,-121.8869179526805,69.92131926678121
1549,37.33496437117784,-121.88698687639204,54.82239736057818
1550,37.33501229971931,-121.88701609157235,44.91397892870009
1551,37.335077421493196,-121.88706109805364,42.62262778356671
1552,37.33518283139416,-121.88709848259253,36.910003405064344
1553,37.33524767305812,-121.8871534736126,34.97578117530793
1554,37.335275259289396,-121.88714584311472,39.94635896664113
1555,37.33527384512531,-121.88715442703895,41.39663289207965
1556,37.3352800416334,-121.88717036156876,44.431441102176905
1557,37.33526993603034,-121.8871886663004,47.299006935209036
1558,37.33526917956536,-121.88721363890147,49.26659164670855
1559,37.33527782151444,-121.88719940720695,49.864347581751645
1560,37.335280419270205,-121.8872086406155,56.83189594466239
1561,37.33528009139378,-121.88719197697117,62.04746838379651
1562,37.335287823127274,-121.88715622423,63.23216948658228
1563,37.33527030749695,-121.88714747670376,58.75456187967211
1564,37.33529835151365,-121.8871270555364,57.142849238589406
1565,37.33533625439534,-121.88711433580244,52.57774595357478
1566,37.335366135373,-121.88710787837556,44.70163562055677
1567,37.33540403149361,-121.88713138952002,42.66333175636828
1568,37.335440357519666,-121.88715482915647,44.09793967008591
1569,37.33547857836552,-121.88719942551153,36.56671853363514
1570,37.335528215479144,-121.88726188018111,31.91059992555529
1571,37.335616203335,-121.88733609664781,31.35904656164348
1572,37.33570999965936,-121.88741779263913,37.27412333525717
1573,37.33580784465636,-121.88748892166538,38.588607233949006
1574,37.33592604307071,-121.88759168932808,36.96029295027256
1575,37.33603260481956,-121.88769071842725,38.256037041544914
1576,37.33615122606923,-121.88775723461879,38.32902816217393
1577,37.3362351533966,-121.88784314827748,29.476226499304175
1578,37.33638287889212,-121.8879386468622,38.475833639502525
1579,37.336497246174986,-121.88804899381188,28.14825051371008
1580,37.33659549754392,-121.88812468123467,20.730324418284
1581,37.336661285322975,-121.88816928051016,17.187553741037846
1582,37.336727971978895,-121.88821269705424,12.490565550513566
1583,37.33680831408358,-121.88826751800161,14.50031803920865
1584,37.3369529429585,-121.88834397074449,24.63322611898184
1585,37.337059018889114,-121.88838584902435,29.541578695178032
