Epoch,Lat,Lon,Alt
1500,37.33099199434889,-121.88392531819892,-8.736898423172534
1501,37.33105278840962,-121.88393354286721,3.7516743894666433
1502,37.331142658096134,-121.88397929289968,3.8291938584297895
1503,37.33117307336801,-121.88401489021244,6.012979499064386
1504,37.33127397610022,-121.88407387902498,11.528162198141217
1505,37.33137151490565,-121.88413283022129,16.380612621083856
1506,37.331497730650874,-121.88420718619447,24.644492666237056
1507,37.33176009764443,-121.88445668269826,-3.467254227027297
1508,37.33189964714249,-121.88456547344188,5.492583517916501
1509,37.33201288972909,-121.88464441490692,6.576008579693735
1510,37.332080377485205,-121.88463401383547,9.098429752513766
1511,37.33213179100858,-121.88463833605245,18.210108939558268
1512,37.33213916824024,-121.88466368922467,12.065851568244398
1513,37.33217698818563,-121.88473157523339,9.014901919290423
1514,37.33222696338457,-121.88483233987589,5.025637503713369
1515,37.33229011677656,-121.88488789836035,5.775374065153301
1516,37.33235386043741,-121.88495520592922,7.991040741093457
1517,37.33242367413649,-121.88501482447538,12.287580884993076
1518,37.3324464323992,-121.88499758955476,24.16137114726007
1519,37.332490964491,-121.88500783323818,30.48844071198255
1520,37.33251084850002,-121.88502394314241,36.27458237763494
1521,37.33254341304221,-121.88506341837596,39.10760497953743
1522,37.33262927354523,-121.8850878476979,33.99525276012719
1523,37.33268441219591,-121.88513376091821,25.9392318604514
1524,37.332725011282186,-121.88517426879926,20.127704821527004
1525,37.33282594614461,-121.88524999015297,26.90018084924668
1526,37.33285078941009,-121.88532794545985,18.225261277519166
1527,37.33291219544141,-121.88537613397955,13.61648862529546
1528,37.33300173601231,-121.8854490693456,15.054289747029543
1529,37.333103117801976,-121.88554455511769,11.79178663995117
1530,37.33323814671108,-121.88562652224076,22.250600831583142
1531,37.33338538527178,-121.88572503041355,44.078383943066
1532,37.33360141785168,-121.88579013826542,79.35145453643054
1533,37.333744876784,-121.88586155861474,88.29165614768863
1534,37.333817621235696,-121.88597325869019,91.47312122769654
1535,37.333872109414926,-121.88604967500721,81.7408407991752
1536,37.33396420900278,-121.88612679571865,75.7509668180719
1537,37.334039621544626,-121.88621281685376,61.9765198873356
1538,37.33418915299351,-121.88627029773792,63.04303269460797
1539,37.33435411910829,-121.88631464997498,52.91775109618902
1540,37.3345289976425,-121.88637658369595,111.50484166108072
1541,37.3347055070266,-121.88646886663639,151.84069207124412
1542,37.33487170774209,-121.88655429405148,181.36049468349665
1543,37.334948316212845,-121.88665592308351,184.17608880531043
1544,37.33501222465149,-121.88671477680653,167.96103780996054
1545,37.33501147224599,-121.88685057473788,111.53187968675047
1546,37.33505687249258,-121.88690767164022,94.93389235809445
1547,37.3350490255243,-121.88702554895086,66.72934789117426
1548,37.335082324228594,-121.88710344438229,48.140605783089995
1549,37.335091867120724,-121.88715517305074,34.6402887031436
1550,37.33512941488253,-121.88716480462757,25.432003718800843
1551,37.335193719637935,-121.88719275107648,26.53266684524715
1552,37.33531311445358,-121.8872100485744,22.807783163152635
1553,37.33537001019802,-121.88724956829148,24.708232460543513
1554,37.33537813964963,-121.88721143501125,34.03863605298102
1555,37.335361439795335,-121.88720707344626,37.61346871498972
1556,37.335346190027366,-121.88721623935974,43.432391565293074
1557,37.33531068437386,-121.88723125393263,48.811219913885
1558,37.33529012975931,-121.88725808029608,52.40725092589855
1559,37.33528923631113,-121.88722467221167,53.27073890250176
1560,37.33528563875572,-121.88722942823249,63.54944097530097
1561,37.33528475236194,-121.88720251309887,70.7765861749649
1562,37.33529607474152,-121.88714343590843,70.92556863557547
1563,37.33526771942249,-121.88712439426344,62.61194500606507
1564,37.33530503653217,-121.88709388759605,58.87091145385057
1565,37.335354791879304,-121.88707558697698,52.056513923220336
1566,37.33539730008954,-121.88707618961402,39.28249069675803
1567,37.33544780320206,-121.88710554986343,35.13000771868974
1568,37.33549568427939,-121.88715074584175,38.401774210855365
1569,37.33554695265938,-121.88721270938984,29.89554813876748
1570,37.33561000128691,-121.88730561749432,24.35494544263929
1571,37.33572197613729,-121.88740943216541,24.567353471182287
1572,37.3358358448761,-121.88752003190648,33.28497807122767
1573,37.335958439729396,-121.8876126142919,36.19696834869683
1574,37.33609615998713,-121.8877328992502,35.013045120984316
1575,37.336210824997636,-121.88784230244644,37.243232894688845
1576,37.336350540592285,-121.88791664753752,37.96966611593962
1577,37.33645685519167,-121.88802066444366,28.593466508202255
1578,37.336617113619035,-121.88811772587233,40.88184393942356
1579,37.33670451821315,-121.8882206442495,23.97813273407519
1580,37.33679277690813,-121.88828633179828,13.753144829533994
1581,37.33688029960343,-121.88834760104098,8.670731842517853
1582,37.336961605203975,-121.88839799010553,2.2640114882960916
1583,37.33705049960456,-121.88845493132912,4.563878065906465
1584,37.33719310219545,-121.88850824635486,24.535917847417295
1585,37.33728472015091,-121.88851850774796,33.53822335135192
