Epoch,Lat,Lon,Alt
1500,37.33099199434889,-121.88392531819892,-8.736898423172534
1501,37.3311278837583,-121.88394370233773,19.17815625295043
1502,37.33126824176216,-121.8840466078884,2.0856775157153606
1503,37.331184384918394,-121.8840609278356,8.213686370290816
1504,37.331390918695696,-121.88413853396621,18.073606767691672
1505,37.33156023395865,-121.88424400300173,25.16397180315107
1506,37.331587512118006,-121.88425803249704,31.67343870550394
1507,37.33190760416028,-121.88461816381036,-29.314269934780896
1508,37.33192435214319,-121.88458477673757,20.413671987131238
1509,37.33197477284176,-121.8845825139773,11.240017073228955
1510,37.331955883603804,-121.88439724217001,14.761766500771046
1511,37.33200199473549,-121.88449387948528,37.358321758918464
1512,37.33203103982971,-121.88462905024257,1.401191188953817
1513,37.33207048042397,-121.88478814605534,-1.238865221850574
1514,37.33221727097673,-121.88485886663958,2.946515578776598
1515,37.332288185490256,-121.88487061566842,10.082779438234866
1516,37.332353857501076,-121.88496897249031,13.932527451775968
1517,37.33243193727679,-121.88501095076424,17.967103965580463
1518,37.33242228637183,-121.88495268538405,30.256210156716406
1519,37.33246442046028,-121.88492483002575,37.0576509013772
1520,37.332470835292675,-121.88500222298106,37.89803788997233
1521,37.33251277216855,-121.88509436486778,33.31112117320299
1522,37.33272491449099,-121.88507260981338,14.269453471526504
1523,37.3326889372691,-121.88515815366253,10.957250947132707
1524,37.33268710827141,-121.88519499672432,4.079643461853266
1525,37.332928480621746,-121.88533103753127,44.25570365879685
1526,37.33282766988554,-121.88534884176629,12.69950817618519
1527,37.33293645077041,-121.88536424446964,5.119580074213445
1528,37.333151759298666,-121.8855448133081,32.35302020609379
1529,37.33316457063116,-121.88560819066646,8.999656821601093
1530,37.333363646537556,-121.88565963624245,47.08698204346001
1531,37.33347698269972,-121.88576926887106,75.69565375521779
1532,37.33368828353897,-121.88578229014436,101.63576304353774
1533,37.33376636287469,-121.88585932746346,84.63715232536197
1534,37.33373634684868,-121.88602870128291,79.9144914811477
1535,37.33378822264812,-121.88604079825235,55.524390927515924
1536,37.33395250083848,-121.8861199821074,58.45729873422533
1537,37.333999179550545,-121.88622393861012,33.64335535187274
1538,37.33427498326344,-121.8862346535478,68.43730271141976
1539,37.334415948477215,-121.8862818893872,43.981851978227496
1540,37.33467537178423,-121.88636119569303,281.3433703985065
1541,37.334833047778325,-121.88654918788914,237.95809614751488
1542,37.334946727205235,-121.88660022607232,218.10467352438718
1543,37.334817459180655,-121.88670188620245,150.56235466338694
1544,37.33488656420277,-121.88667408203173,107.36371264234185
1545,37.334886282042696,-121.88691250587522,41.70634884014726
1546,37.334905981641626,-121.88680735280481,54.89393575210124
1547,37.33492985788065,-121.88707243307367,38.415651057846844
1548,37.335025952506015,-121.88708084380356,34.445262387394905
1549,37.335027670498896,-121.88710673047882,33.85924474708736
1550,37.33511683639184,-121.88706189685864,31.116674440912902
1551,37.33522054399258,-121.88714574042166,44.16819191724062
1552,37.33540025623757,-121.88716342095563,29.405573666095734
1553,37.33536151354119,-121.88724343571104,33.92299611866474
1554,37.33531521682261,-121.88711786024633,50.71393085550517
1555,37.33525659413653,-121.88716410892668,45.68947410676628
1556,37.33527810128874,-121.88720748767322,52.16533456835896
1557,37.335230613878785,-121.88723361391291,54.53337339591235
1558,37.33525318660721,-121.88727809149673,53.94414272159338
1559,37.335292291541194,-121.88715291298276,50.43669766932726
1560,37.33528394951523,-121.88723061658224,75.60364193189889
1561,37.335288982401416,-121.88713289101754,77.07830350287259
1562,37.33531502522373,-121.88706656725742,63.97265030723065
1563,37.335229133049324,-121.88712269022099,46.64482212159783
1564,37.3353701388117,-121.8870752714529,51.995320183224976
1565,37.33545254059617,-121.88708184480294,37.914035678841174
1566,37.33542837719932,-121.88710096492585,26.54105430841446
1567,37.33552523436543,-121.88722947373735,36.44597373530269
1568,37.33551835087096,-121.88721187370783,48.052619744092226
1569,37.33559339427947,-121.88735854231777,14.009751280769706
1570,37.335653425105164,-121.88743138910053,21.746547703631222
1571,37.33583842200185,-121.88752226493553,32.486795257776976
1572,37.335932249545124,-121.88762227804843,54.789044379256666
1573,37.33607087298663,-121.88767098069624,43.9714415287599
1574,37.33615499676178,-121.88778505595812,33.48299330379814
1575,37.33623659154878,-121.8878781634552,40.40811730269343
1576,37.33641158070068,-121.88789387760927,38.41008003987372
1577,37.33644815575253,-121.88807095055408,1.578503705561161
1578,37.33667786135465,-121.88812595484133,57.59453727956861
1579,37.336676021731165,-121.88823014258558,8.366522431373596
1580,37.33676616971634,-121.88825532653803,5.87950134370476
1581,37.336831193536206,-121.88828121329266,7.935553282499313
1582,37.33691318047935,-121.88832656045544,-1.427115511149168
1583,37.33703285574076,-121.88841744818588,23.28116047848016
1584,37.337244142469864,-121.88849246890858,49.14938947558403
1585,37.33726797582031,-121.88845444486662,41.49372035264969
