1500.0,2.0,-102.5826144809987,7.212165,-6.702783,3.8740475702669244
1500.0,6.0,-105.42022119874244,6.553546,-15.548896,1.0364408525231852
1500.0,12.0,-112.22028597371148,-7.164289,-24.259758,-5.763623922445859
1500.0,14.0,-104.27693520119072,33.854646,2.384518,2.1797268500749
1500.0,17.0,-109.06676019131284,1.826053,-17.083538,-2.6100981400472136
1500.0,19.0,-111.80202621032952,7.118955,-24.425193,-5.345364159063891
1500.0,24.0,-111.10115820352233,1.946255,-22.901233,-4.644496152256707
1500.0,28.0,-113.38062128934897,5.233941,-4.237064,-6.9239592380833415
1501.0,2.0,-78.7261544857801,23.994726,-5.186207,10.219483223066007
1501.0,6.0,-72.38639131431232,-19.181366,-13.720454,16.559246394533787
1501.0,12.0,-90.77028716815488,-20.666477,-23.950321,-1.8246494593087732
1501.0,14.0,-71.2392663320987,5.118029,3.478743,17.706371376747413
1501.0,17.0,-74.41714583782155,-19.089669,-16.06337,14.528491871024556
1501.0,19.0,-79.85756565846472,-18.863638,-23.032089,9.088072050381385
1501.0,24.0,-99.05413549579922,-21.737399,-21.778693,-10.108497786953109
1501.0,28.0,-80.64643579775029,-8.166321,-2.910619,8.299201911095821
1502.0,2.0,-83.69020819322671,22.858591,-3.280037,-3.5447820233938643
1502.0,6.0,-80.21699796523221,-0.759278,-9.969713,-0.07157179539936465
1502.0,12.0,-84.29043434889958,-21.544968,-20.825918,-4.1450081790667355
1502.0,14.0,-76.28456471035311,30.174143,4.636571,3.860861459479736
1502.0,17.0,-83.48780522068095,-15.923494,-12.358397,-3.342379050848109
1502.0,19.0,-89.0758209491766,-4.550838,-18.293431,-8.930394779343757
1502.0,24.0,-94.02289094054707,-9.069519,-18.228396,-13.877464770714226
1502.0,28.0,-89.80848529686035,6.629405,-0.688596,-9.663059127027509
1503.0,2.0,-102.79784589676471,-9.822559,-1.574082,3.3345102235390556
1503.0,6.0,-107.08863228709477,-10.588011,-7.074305,-0.9562761667909996
1503.0,12.0,-112.96138169836611,-14.303608,-19.043515,-6.829025578062343
1503.0,14.0,-104.81532289238108,24.493303,5.84161,1.3170332279226926
1503.0,17.0,-110.95065519751039,-7.068969,-9.81431,-4.818299077206618
1503.0,19.0,-112.96616116115354,-6.686779,-15.049812,-6.833805040849768
1503.0,24.0,-112.110339332,-11.638565,-15.846259,-5.977983211696227
1503.0,28.0,-113.89986927843047,-12.373179,1.196801,-7.767513158126704
1504.0,2.0,-79.40436274648458,-19.201562,-0.166645,2.9482352917202803
1504.0,6.0,-73.81205294343467,-15.857029,-6.211586,8.540545094770195
1504.0,12.0,-91.58465245006077,-24.764959,-20.137228,-9.232054411855913
1504.0,14.0,-72.30578469900466,36.921923,6.851024,10.046813339200199
1504.0,17.0,-75.42697420852888,-21.629144,-10.25598,6.925623829675985
1504.0,19.0,-81.10490197706359,-19.883214,-15.410588,1.2476960611412693
1504.0,24.0,-100.58598452056843,-21.316007,-15.885587,-18.23338648236357
1504.0,28.0,-81.59182054393905,-11.333457,2.013222,0.7607774942658097
1505.0,2.0,-65.25504394240834,39.052548,1.810125,0.20390059894009482
1505.0,6.0,-68.07452320548775,-19.645909,-1.094133,-2.6155786641393206
1505.0,12.0,-83.10720886856664,-25.978026,-12.822941,-17.648264327218214
1505.0,14.0,-54.8627727146226,0.579328,6.647888,10.59617182672583
1505.0,15.0,-99.42566399696811,-0.120547,0.872597,-33.96671945561968
1505.0,17.0,-64.11149171740128,-24.598815,-4.34348,1.347452823947151
1505.0,19.0,-78.81005049678173,-28.665478,-7.392605,-13.351105955433297
1505.0,24.0,-92.77555070355545,-29.768098,-9.015022,-27.316606162207023
1505.0,28.0,-60.24660693547047,4.904089,3.890418,5.212337605877963
1506.0,2.0,-87.43147635390947,18.112477,26.727258,8.773633745017449
1506.0,6.0,-90.95112713548708,-33.90771,30.166841,5.253982963439839
1506.0,12.0,-94.55980393845712,-40.920785,6.348345,1.6453061604698007
1506.0,14.0,-88.02208810265473,-46.581974,16.246132,8.183021996272188
1506.0,17.0,-94.991700753924,-16.676752,14.578518,1.2134093450029297
1506.0,19.0,-96.98850470672262,-36.743381,21.838019,-0.7833946077956995
1506.0,24.0,-99.6355148594901,-33.11075,20.38593,-3.430404760563178
1506.0,28.0,-102.95120981350802,-20.794854,20.114785,-6.746099714581092
1507.0,2.0,-95.77553698029755,56.548035,37.219302,-21.04674130744901
1507.0,6.0,-102.67579924798714,17.545718,30.331433,-27.94700357513861
1507.0,14.0,-73.12038835843835,23.037694,34.641508,1.6084073144101865
1507.0,17.0,-87.17687249608439,13.214296,0.638253,-12.448076823235851
1507.0,19.0,-101.08365325983897,16.930804,1.517897,-26.354857586990434
1507.0,24.0,-111.2282307009617,5.080186,-0.452984,-36.49943502811317
1507.0,28.0,-85.68291848175524,24.450166,31.094519,-10.954122808906703
1508.0,2.0,-111.30305278878426,2.918724,-2.105842,-10.62124430068151
1508.0,6.0,-121.82246353549344,-8.179051,-21.67943,-21.140655047390695
1508.0,14.0,-105.96942046942394,23.887635,14.423382,-5.2876119813211915
1508.0,17.0,-116.28856065883762,-20.271132,-33.567053,-15.606752170734879
1508.0,19.0,-129.5783751868236,-25.462141,-47.487113,-28.896566698720846
1508.0,24.0,-130.1226740245434,-30.288158,-44.523315,-29.44086553644064
1508.0,28.0,-114.00334220615088,21.021353,0.460214,-13.32153371804813
1509.0,2.0,-55.468980706512276,11.269567,1.719865,-10.173750144640387
1509.0,6.0,-63.78627808317835,-18.477648,-16.620969,-18.491047521306463
1509.0,12.0,-74.91477809841747,-18.710509,-45.773033,-29.619547536545582
1509.0,14.0,-52.10998475271504,15.187153,11.627295,-6.8147541908431535
1509.0,17.0,-55.096052148797945,-23.648162,-30.144646,-9.800821586926055
1509.0,19.0,-65.16881939752149,-14.11137,-40.445457,-19.8735888356496
1509.0,24.0,-66.69469228696356,-20.386936,-34.80032,-21.39946172509167
1509.0,28.0,-57.021986591274434,28.956503,-0.052252,-11.726756029402544
1510.0,2.0,-65.58907092721937,-4.755729,-0.939612,-11.63678644140036
1510.0,6.0,-69.08768153907145,-20.237755,-13.9849,-15.135397053252447
1510.0,12.0,-78.76797379009622,-12.36901,-33.09291,-24.815689304277214
1510.0,14.0,-48.57217389202862,-4.63806,7.296375,5.380110593790384
1510.0,17.0,-50.53147371237902,-25.668326,-22.160462,3.420810773439989
1510.0,19.0,-62.15392745862645,-25.472574,-30.138179,-8.201642972807441
1511.0,2.0,-112.11353376043756,-47.266045,-12.337872,2.4188266872454136
1511.0,6.0,-118.672758461029,-41.900269,-15.933821,-4.140398013346029
1511.0,12.0,-129.2338562764221,-14.198882,-24.412301,-14.701495828739127
1511.0,14.0,-111.76314470292785,8.888426,5.049781,2.7692157447551295
1511.0,17.0,-116.93780288974875,-33.494305,-10.305645,-2.4054424420657767
1511.0,19.0,-121.57818700516813,-37.026487,-20.02517,-7.045826557485157
1512.0,2.0,-114.56533234506307,21.87923,-19.696471,4.680089253810536
1512.0,6.0,-120.72510654245714,-13.182164,-18.560391,-1.4796849435835355
1512.0,12.0,-131.12528214149964,-12.464815,-16.33269,-11.879860542626034
1512.0,14.0,-114.78560654317505,-3.395556,0.308363,4.459815055698556
1512.0,17.0,-124.42401227870852,-5.655642,-4.869371,-5.178590679834912
1512.0,19.0,-127.30753821530557,-5.228859,-14.64877,-8.062116616431965
1512.0,28.0,-124.32513031569223,-1.643254,-4.007944,-5.0797087168186295
1513.0,6.0,-120.53378007322011,-2.023689,-24.822958,1.3516891783542206
1513.0,12.0,-131.7844617169,-11.850741,-19.486482,-9.898992465325676
1513.0,14.0,-113.44272383874768,18.208452,-2.665611,8.442745412826653
1513.0,17.0,-120.27972403276146,4.332777,-10.08778,1.6057452188128707
1513.0,19.0,-125.58292664743745,1.761018,-21.241773,-3.697457395863111
1513.0,24.0,-125.19005445967787,36.743043,-28.907478,-3.304585208103532
1513.0,28.0,-122.19797982344387,0.456361,-8.300876,-0.312510571869538
1514.0,6.0,-113.91938290413752,-3.291568,-35.842065,-0.18633894473767043
1514.0,12.0,-122.6243844165401,-12.084321,-31.909955,-8.891340457140245
1514.0,14.0,-108.2586533450869,8.006076,-6.140032,5.474390614312952
1514.0,17.0,-117.12840377781005,-1.69948,-26.841891,-3.395359818410199
1514.0,19.0,-120.71328518661386,-5.265874,-40.138408,-6.980241227214009
1514.0,28.0,-117.36008803487195,4.144228,-15.974103,-3.6270440754720994
1515.0,6.0,-104.92315565179656,-12.944069,-37.621895,-0.935870860625883
1515.0,12.0,-112.53684413548221,-15.659462,-35.261053,-8.549559344311533
1515.0,14.0,-99.91048475489502,18.980092,-5.132495,4.076800036275657
1515.0,17.0,-107.13412602267351,-9.349276,-27.979336,-3.146841231502833
1515.0,19.0,-111.8497372585898,-10.434197,-42.562716,-7.862452467419118
1515.0,24.0,-108.32621542412265,16.991804,-42.625343,-4.338930632951971
1515.0,28.0,-107.53667144758705,-7.781809,-15.761515,-3.549386656416374
1516.0,2.0,-93.10827335934418,55.24263,-26.343925,7.791532453667088
1516.0,6.0,-101.44823170939299,-19.598484,-38.284309,-0.5484258963817155
1516.0,12.0,-109.13023917001104,-24.129168,-35.644183,-8.230433356999768
1516.0,14.0,-95.41657236563971,18.551261,-5.510083,5.4832334473715605
1516.0,17.0,-102.92825883368037,-13.568444,-28.78036,-2.0284530206691045
1516.0,19.0,-107.54724377516693,-5.764238,-43.441065,-6.647437962155664
1516.0,24.0,-105.39538956194961,-10.83639,-43.039572,-4.495583748938344
1516.0,28.0,-101.98064493263803,1.951097,-16.307791,-1.0808391196267593
1517.0,2.0,-123.30459786949692,29.847993,-27.184879,-7.087559499033858
1517.0,6.0,-122.19268625064558,-15.483179,-38.594869,-5.975647880182521
