Epoch,Lat,Lon,Alt
121,37.424959196536086,-122.09019682661985,-25.80857851076871
122,37.42492392377955,-122.09012966505092,-25.605771937407553
123,37.42488852903357,-122.09006154705044,-25.39975917711854
124,37.424852250833645,-122.08999521853046,-25.200494929216802
125,37.42481387455446,-122.08993391458245,-24.99669475853443
126,37.42477239422709,-122.08988043587878,-24.77596874628216
127,37.42472721906091,-122.0898363387348,-24.54592856578529
128,37.424677079231095,-122.08980341003907,-24.34435289632529
129,37.42462003017514,-122.08978286868123,-24.226731062866747
130,37.42455538707071,-122.08977426824652,-24.21811327151954
131,37.42448304312336,-122.08977634009699,-24.318481153808534
132,37.42440243726122,-122.08978817042689,-24.50063826609403
133,37.42431215034782,-122.08980974716603,-24.710153073072433
134,37.4242114554447,-122.08984109082442,-24.94503912050277
135,37.42410015881568,-122.08988172160053,-25.198737608268857
136,37.42397897182771,-122.08993107891455,-25.46787007432431
137,37.423849110966,-122.08998813077257,-25.740438796579838
138,37.42371180111713,-122.09005244878209,-26.001301994547248
139,37.42356853514357,-122.09012375529659,-26.25902060419321
140,37.42342095695014,-122.09020148768009,-26.51899811066687
141,37.42327081265053,-122.09028474912444,-26.776593601331115
142,37.423119790328684,-122.09037256803374,-27.029978887178004
143,37.42296972427623,-122.09046430873305,-27.284983078949153
144,37.422822123499714,-122.0905593764913,-27.553765068762004
145,37.42267785227522,-122.09065707505137,-27.855208574794233
146,37.42253872166376,-122.0907573775321,-28.195462299510837
147,37.422406022457764,-122.09086017750543,-28.585692117922008
148,37.42228054958715,-122.0909653328716,-29.026241562329233
149,37.42216332232975,-122.09107311988839,-29.50025344453752
150,37.42205575013167,-122.09118375835358,-29.98783847782761
151,37.4219585342676,-122.09129721056904,-30.46442239265889
152,37.42187157046823,-122.09141341803644,-30.910704778507352
153,37.42179429030512,-122.0915320637724,-31.32662394363433
154,37.42172732425816,-122.09165320621489,-31.70478796120733
155,37.42167167184479,-122.09177689834087,-32.038516679778695
156,37.42162877906194,-122.0919034485222,-32.346316429786384
157,37.42159921384355,-122.09203273631249,-32.66022820863873
158,37.42158241414631,-122.0921645752159,-32.96940638124943
159,37.421577709081426,-122.09229878293826,-33.302948869764805
160,37.421584262651116,-122.0924352046945,-33.666163843125105
161,37.42160149771691,-122.0925738059932,-34.03882786165923
162,37.42162883038206,-122.0927143207159,-34.42621384933591
163,37.42166542787683,-122.09285683196643,-34.80060751270503
164,37.421711330958225,-122.09300165535342,-35.15493411291391
165,37.42176630400485,-122.09314913205408,-35.46605926658958
166,37.42183005188237,-122.09329940465608,-35.73079509101808
167,37.421901512595305,-122.0934523338778,-35.944553839974105
168,37.42198171057605,-122.09360914609357,-36.09550509415567
169,37.42207061967577,-122.09377038665798,-36.1820539906621
170,37.42216714823596,-122.09393593421433,-36.198215243406594
171,37.42227079690357,-122.09410585228476,-36.1495544584468
172,37.422380993852634,-122.09428002301553,-36.04710093513131
173,37.42249710924364,-122.09445806723065,-35.9121681638062
174,37.42261855530163,-122.09463959742713,-35.76215919107199
175,37.422745058325084,-122.09482440680223,-35.61270348075777
176,37.422876191650126,-122.09501216518719,-35.47185308858752
177,37.423011343034744,-122.0952023937499,-35.33057657908648
178,37.42315031907166,-122.09539478754976,-35.19070232659578
179,37.42329284973275,-122.09558900725963,-35.048154073767364
180,37.4234383159752,-122.09578462878247,-34.89206576067954
181,37.423587055944154,-122.0959810796486,-34.74152782745659
