121.0,2.0,-5.096012698230423,-3.308673,-0.249902,-1.7816349988016462
121.0,5.0,-11.504343177833258,-8.32445,-5.137482,-8.189965478404481
121.0,6.0,-4.930433174232347,-8.899894,-1.373527,-1.61605547480357
121.0,12.0,-3.2803113235496664,-3.712128,1.446088,0.03406637587911021
121.0,19.0,-8.702576598129982,-8.294229,-4.628035,-5.388198898701205
121.0,24.0,-4.2743936844185075,4.191727,0.84137,-0.960015984989731
121.0,25.0,1.562444063650414,-0.930181,4.833276,4.876821763079191
121.0,29.0,3.351532262349993,16.219181,6.281032,6.66590996177877
122.0,2.0,-2.9311687119477625,-1.105494,0.873696,-1.0562293015079895
122.0,5.0,-11.287647092692923,-11.409722,-4.368546,-9.412707682253151
122.0,6.0,-2.7082284468940596,-2.873357,-0.197348,-0.8332890364542866
122.0,12.0,-0.7972521329004492,-1.785445,2.317759,1.0776872775393238
122.0,19.0,-7.186649679379849,-5.066373,-3.484966,-5.311710268940076
122.0,24.0,-2.901680961851982,1.106369,0.681426,-1.026741551412209
122.0,25.0,4.618556558484059,1.468605,5.153059,6.493495968923832
122.0,29.0,5.075585972938246,12.792377,5.817489,6.950525383378019
123.0,2.0,-4.398320757045381,-8.678623,1.534098,-1.431952200573999
123.0,5.0,-10.970137296489435,-16.790818,-4.570434,-8.003768740018053
123.0,6.0,-4.816279008052009,-2.634886,0.849703,-1.8499104515806266
123.0,12.0,-2.426273276084938,-6.453012,2.776794,0.5400952803864438
123.0,19.0,-7.944311097951063,-2.185424,-2.599495,-4.977942541479681
123.0,24.0,-3.631558668361242,-8.687568,-0.112971,-0.66519011188986
123.0,25.0,2.3866728106370925,-1.147155,5.574005,5.3530413671084744
123.0,29.0,3.5390024156076922,17.220752,5.561517,6.505370972079074
124.0,2.0,-1.552087220492714,-5.858819,0.530958,0.6487870106016889
124.0,5.0,-11.443225925984448,-7.514775,-5.956891,-9.242351694890045
124.0,6.0,-1.8333964765831325,-10.972099,0.504039,0.3674777545112704
124.0,12.0,0.36616780877789346,1.249698,1.766661,2.5670420398722964
124.0,19.0,-6.702377180013734,-1.824011,-2.883218,-4.501502948919331
124.0,24.0,-3.5265313457343606,-1.818252,-1.239936,-1.3256571146399576
124.0,25.0,5.629550503652663,2.296252,5.270712,7.830424734747066
124.0,29.0,6.1342746259656815,45.009092,5.479233,8.335148857060084
125.0,2.0,-1.6994740015052816,7.864365,0.441032,0.33529964021535363
125.0,5.0,-11.563944616364454,1.18221,-6.07209,-9.529170974643819
125.0,6.0,-1.894025194354393,2.470071,0.683596,0.14074844736624215
125.0,12.0,0.4146492256041885,8.71252,1.560245,2.4494228673248237
125.0,19.0,-6.088022757373173,0.833193,-2.57334,-4.053249115652537
125.0,24.0,-4.3263572561751555,-1.63048,-1.67788,-2.2915836144545203
125.0,25.0,5.771016595195962,11.581243,5.06241,7.8057902369165975
125.0,29.0,5.811967833471817,-11.844796,5.129756,7.846741475192452
126.0,2.0,-1.14836206574022,5.292166,0.404083,0.8135889849873585
126.0,5.0,-11.840955044688256,-3.799285,-5.876597,-9.879003993960676
126.0,6.0,-0.17351479870289843,-8.748792,1.112206,1.7884362520246802
126.0,12.0,0.41547686521430904,5.028385,1.233642,2.3774279159418876
