Epoch,Lat,Lon,Alt
121,37.62603733022932,-122.42304420443355,52.86738110613078
122,37.626207202847276,-122.42341721058902,2.963063834235072
123,37.62624402994828,-122.42341158779121,0.9652684489265084
124,37.626275623801234,-122.42339523319438,5.340828173793852
125,37.62622496641602,-122.42338774832709,5.254713765345514
126,37.62628980530924,-122.42342301554606,12.597846537828445
127,37.62625866533999,-122.4233806009151,9.128731628879905
128,37.626236123703585,-122.42338321533693,14.95260357297957
129,37.626242820170454,-122.42341445353927,9.666833311319351
130,37.626225652676375,-122.42339769885966,14.491397607140243
131,37.62624047068364,-122.42333405786769,19.038883219473064
132,37.62619156683108,-122.42325885816992,24.11090650781989
133,37.626187484630876,-122.42333664998671,17.751743234694004
134,37.62614233229459,-122.42332325861668,12.578418510966003
135,37.62618811548224,-122.42335672617425,12.110575933940709
136,37.6261755559683,-122.42337857243065,3.2276387186720967
137,37.626206663090635,-122.42337528214748,6.299773858860135
138,37.62618139768345,-122.42343536380933,3.305462319403887
139,37.626148080837766,-122.42333499192732,12.077611746266484
140,37.62616160866241,-122.42338677208333,2.302974325604737
141,37.62612332880566,-122.42337688968627,11.185390162281692
142,37.62616471336857,-122.42336982628015,15.50414058379829
143,37.62617276547053,-122.42334060361073,12.996237359941006
144,37.62614729949111,-122.42339606314201,12.657776306383312
145,37.62606365574908,-122.42338287530642,12.788308005779982
146,37.62614268604645,-122.42342133913843,-1.6393353287130594
147,37.62613005187259,-122.42339908385051,-2.5151230450719595
148,37.62615594302637,-122.42338767407284,1.3245952241122723
149,37.62614168261002,-122.42345451965741,-0.9561388324946165
150,37.626129784286356,-122.42336729031373,12.622521456331015
151,37.62615952576433,-122.42342800160087,9.529015284962952
152,37.62638156915542,-122.42324246244654,38.196102689020336
153,37.62627507516071,-122.42337979776124,23.3312470279634
154,37.626167390165996,-122.42337008481836,8.111830685287714
155,37.62622387750689,-122.4233493332973,11.800001700408757
156,37.626178720768365,-122.42342288763066,6.263023419305682
157,37.62621867560117,-122.42338998257604,8.486704827286303
158,37.62624687647087,-122.42333818838806,11.216705690138042
159,37.626236946391174,-122.42334921195288,12.137317313812673
160,37.626242508460756,-122.42327763683325,8.065409018658102
161,37.62624313247288,-122.42327680831224,8.292327135801315
162,37.62617249614617,-122.42326089546192,12.889552179723978
163,37.62615336443791,-122.42330957987936,6.75510495621711
164,37.62613226713675,-122.42326738555407,11.430014566518366
165,37.62608703377693,-122.42329190443643,8.772322761826217
166,37.62610789602983,-122.42325578195246,-3.2867255629971623
167,37.62603670742305,-122.42322859288275,4.41539201606065
168,37.62604012808684,-122.42324413057904,4.143639040179551
169,37.62599827332679,-122.42325163087648,1.047881624661386
170,37.62593918484451,-122.42316997117194,1.1386318411678076
171,37.62597098649367,-122.4231696990517,0.7665707627311349
172,37.62592170136151,-122.42315564320901,1.8970331763848662
173,37.625882361084486,-122.42313667345398,9.348557502031326
174,37.62579611819759,-122.42310818748186,1.0383079648017883
175,37.62575077165112,-122.42306878535291,5.733298275619745
176,37.62565165502432,-122.42305581552772,5.148675080388784
177,37.62558399711432,-122.42304258348692,2.5930174626410007
178,37.625529654557056,-122.42306299356709,8.940128184854984
179,37.62549793147643,-122.42311923731957,-1.490284294821322
180,37.625426538861454,-122.42308768504579,-3.7244329936802387
181,37.625300272044996,-122.42310567469445,-2.9995905067771673
182,37.62524154703139,-122.42308991279927,3.316883862949908
183,37.62519962959482,-122.42306431500931,1.1563649410381913
184,37.62510973986988,-122.4230219703279,1.1543475622311234
185,37.62501405169306,-122.42297342343754,-1.98349164519459
186,37.62490168706076,-122.42295337960924,-1.3840100895613432
187,37.62481519022079,-122.42285620282516,-2.2589700939133763
188,37.62472013562752,-122.42278296440492,0.5071089379489422
189,37.624624869136376,-122.42274746398292,-2.90195728559047
190,37.62452294739604,-122.42268815762614,-0.7466523963958025
191,37.62442640829826,-122.42261617621371,6.360305269248784
192,37.6243140595545,-122.42254793014516,8.565884001553059
193,37.624226986952806,-122.42253636690558,0.09808523952960968
194,37.62419142156583,-122.4224586068642,5.215550382621586
195,37.62413107345316,-122.42244255576779,-5.320780640468001
196,37.62404584204457,-122.42242138739331,0.2408833047375083
197,37.62401243435187,-122.42238920814624,-1.7479123743250966
198,37.62395590408902,-122.42235478157166,-3.5859858663752675
199,37.62394781023342,-122.42237277143798,-1.3645699741318822
200,37.62385385809097,-122.42234769009536,0.46777346171438694
201,37.62384230216221,-122.42228273745953,1.9276132173836231
202,37.62380565568743,-122.42230700777026,-1.7002020962536335
203,37.62379130909079,-122.4223504736974,-12.243405058979988
204,37.62371352836647,-122.42245167745384,-7.273153328336775
205,37.62369372318044,-122.42252530581057,-5.8597560385242105
206,37.6236557800578,-122.42256521733084,-7.902592916041613
207,37.623603362465516,-122.42268418365953,-10.743664520792663
208,37.623537524801414,-122.42269203933344,-4.285065478645265
209,37.62353476843443,-122.42277873157504,-1.405810342170298
210,37.62351167472582,-122.42284893823832,3.914232324808836
211,37.62350637321409,-122.42292063299591,-7.991957572288811
212,37.62351656094255,-122.42294114815725,3.611176699399948
213,37.62350366945882,-122.42299201077559,-1.8574875155463815
214,37.623549062663045,-122.42303042820873,0.5974157182499766
215,37.6235616217576,-122.42308013820185,-2.4497919138520956
216,37.62368507569108,-122.42311172770438,0.5725549990311265
217,37.62373002646211,-122.42320149499372,-5.2765261977910995
218,37.623821125243,-122.42318419861894,1.903503656387329
219,37.623911411285114,-122.42330259605704,6.943789831362665
220,37.62405946836877,-122.42336484318257,5.481070341542363
221,37.624158310010365,-122.42345865854512,4.709857332520187
222,37.62429914189734,-122.42354653318912,9.247504250146449
223,37.62444552387773,-122.42359529773358,-1.1963908141478896
224,37.62452993700486,-122.42366400693496,-6.404966668225825
225,37.624658284914325,-122.42375700155793,0.8365012547001243
226,37.62472752499031,-122.42378840693635,1.0710797626525164
227,37.62487732904774,-122.42388416336722,5.984437990002334
228,37.62494240248943,-122.4238786874626,2.9872050788253546
229,37.625031018566574,-122.42392075076978,5.176183994859457
230,37.6251230230342,-122.42389252171382,12.328781241551042
231,37.62519649058433,-122.42395267324905,6.8867421774193645
232,37.62534787732769,-122.42397379974167,6.87361338827759
233,37.62543664529043,-122.42406583385085,2.358670358546078
234,37.62551479833407,-122.42408886553177,5.005725687369704
235,37.62557295171839,-122.42410515277689,7.347364719025791
236,37.62563833160104,-122.42412557026569,6.196224220097065
237,37.62566006902074,-122.42414551360069,6.0584189100191
238,37.62574378780755,-122.42416433965522,18.235964662395418
239,37.62575751658383,-122.42420022724207,7.211221761070192
240,37.62578446926712,-122.42416978946875,15.648801727220416
241,37.62580726171121,-122.42423822948378,5.142620295286179
242,37.625777083693265,-122.42422952894609,7.364363977685571
243,37.62581579396644,-122.42425344211554,10.671164619736373
244,37.62583785261373,-122.42427952065066,10.822540640830994
245,37.62583264187379,-122.42427319969292,10.755659625865519
246,37.625785708693584,-122.42429002294972,1.0730144558474422
247,37.62577661171267,-122.42430754360413,-1.4285229006782174
248,37.625806239341195,-122.42430309942051,4.9690070087090135
249,37.62579560714461,-122.42427400192395,8.953612694516778
250,37.62580148172759,-122.42420687490926,4.159573778510094
251,37.62579875130197,-122.42424696674045,-0.1026543527841568
252,37.62579600532964,-122.4242546925171,5.106304062530398
253,37.62580702111066,-122.42424224038258,2.1716730128973722
254,37.62580257974786,-122.42424876726332,2.230921385809779
255,37.625835263176775,-122.42427581451179,12.76322527229786
256,37.62581466457199,-122.42424829341607,12.357694493606687
257,37.62581638572624,-122.4242446761965,10.173272946849465
258,37.62579662650742,-122.42425356529078,10.309544148854911
