121.0,2.0,-50.695172007760625,-4.660012,7.705789,-0.43096957447468753
121.0,5.0,-50.411665214358266,-4.072563,-6.033292,-0.1474627810723277
121.0,6.0,-52.050483598177514,-13.528624,8.798213,-1.7862811648915766
121.0,12.0,-49.69444140613983,20.47058,7.083137,0.5697610271461073
121.0,19.0,-51.99418753513865,7.206275,3.822954,-1.7299851018527121
121.0,24.0,-50.62807381215266,-0.266769,-5.122606,-0.36387137886671894
121.0,25.0,-48.79470886656947,32.863154,8.908277,1.4694935667164657
121.0,29.0,-48.53023313016664,-7.843042,3.036377,1.733969303119295
122.0,2.0,-44.65617409839138,2.493815,7.719478,2.870455141324179
122.0,5.0,-45.55078068389309,14.267517,-5.901058,1.9758485558224734
122.0,6.0,-46.92950532515877,-10.730803,8.797509,0.5971239145567893
122.0,12.0,-44.688706096294226,21.148639,7.082238,2.8379231434213352
122.0,19.0,-48.56473765636351,2.996617,3.882657,-1.038108416647951
122.0,24.0,-44.49481078113791,2.535405,-5.068848,3.0318184585776535
122.0,25.0,-48.18069002459769,15.938001,8.812586,-0.6540607848821267
122.0,29.0,-44.60866862233116,-1.390245,2.942591,2.917960617384402
123.0,2.0,-29.606954597226938,-1.154779,7.799317,-2.5718081117927873
123.0,5.0,-31.93708651344675,-6.926089,-5.712693,-4.9019400280126
123.0,6.0,-28.170120125124228,-15.331793,8.816367,-1.1349736396900774
123.0,12.0,-28.20741491317861,-17.39373,7.156305,-1.1722684277444593
123.0,19.0,-30.627455351276502,0.395779,3.943429,-3.5923088658423517
123.0,24.0,-27.048286028005315,-1.702702,-4.951767,-0.013139542571163787
123.0,25.0,-26.92513905409637,-4.350865,8.75536,0.11000743133778101
123.0,29.0,-23.564077705071448,-1.120991,2.876937,3.471068780362703
124.0,2.0,-105.63489540378842,-2.233049,7.868438,0.35725517381639804
124.0,5.0,-106.48203513912497,-11.908511,-5.619168,-0.4898845615201566
124.0,6.0,-107.49335656621392,5.7579,8.883572,-1.501205988609101
